76,PayTren TV Bidik Ceruk Pasar Wirausaha (teknologi),"Liputan6.com, Bandung - PayTren meluncurkan layanan TV berbasis satelit dan streaming, yakni PayTren TV. Perusahaan membidik pasar wirausaha dan calon wirausaha. 

Managing Director PayTren, Hari Prabowo mengatakan PayTren TV berupaya untuk mendorong akselerasi pertumbuhan jumlah wirausaha di tanah air, khususnya di bidang ekonomi kreatif dan digital.

""Harapan kami, kehadiran PayTren bisa menginspirasi masyarakat untuk menjadi pengusaha sejak dini,"" ujar Hari ditemui Tekno Liputan6.com saat softlaunching di Bandung, Selasa (24/1/2017) lalu. Program yang dihadirkan di PayTren TV, lanjut Hari, merupakan perpaduan antara entertainment, business education, dan news, yang dikemas dengan konsep majalah.

""Penyampaiannya dibuat menarik, dengan materi dan bahasa yang bisa dengan mudah dicerna oleh masyarakat, namun tetap informatif dan up-to-date bagi pelaku usaha,"" ujarnya.

Ia mengaku optimisti keunikan konsep yang diusung PayTren TV bisa menjadi daya tarik kuat bagi penonton. Ia meyakini stasiun televisi milik Ustad Yusuf Mansur tersebut dapat bersaing di tengah sekian banyak stasiun televisi nasional yang sudah hadir.

Apalagi, PayTren TV memiliki captive audience dari 900 ribu mitra terdaftar PayTren yang tersebar di 23 negara. Dari jumlah tersebut, 800 ribu diantaranya berada di Indonesia dan 500 ribu diantaranya tergolong aktif.

""Walaupun sasaran pasarnya adalah nasional, tapi karena terdaftar di satelit Telkom I, cakupan siaran kami internasional. Jangkauannya mencakup Asia Tenggara,"" tuturnya.

Marketing Manager B2C PayTren, Arie Tenjala mengatakan siaran stasiun televisi tersebut bisa diakses melalui Satelit Telkom 1 frekuensi 3915 polarity H Simbol rate 1650.

Selain itu, bisa juga secara streaming internet dengan mendownload aplikasi di Google Playstore, yakni Ustream.

""Pilihan channel ini akan terus bertambah, program acara akan lebih variatif dan berfokus pada membangun komunitas entrepreneur sesuai rencana perusahaan dapat menyebarkan trend positif PayTren pada Masyarakat Indonesia serta mancanegara,"" katanya."
77,"IESE 2017, Wadah Berkumpulnya Ekosistem eCommerce Indonesia (teknologi)","Liputan6.com, Jakarta - Ajang Indonesia eCommerce Summit & Expo (IESE) akan kembali digelar pada 9-11 Mei 2017 mendatang di ICE BSD, Tangerang. Ini merupakan tahun kedua IESE dihelat, setelah sebelumnya diadakan pada 2016 lalu dan diprakarsai oleh Presiden Republik Indonesia, Joko Widodo.

IESE yang diadakan oleh Asosiasi eCommerce Indonesia (idEA) dengan Dyandra Promosindo kali ini mengusung tema ""Empowering the Digital Energy of Asia"", dengan misi berkolaborasi dengan pelaku eCommerce untuk melakukan pemberdayaan, akselerasi, dan pemecahan masalah di industri eCommerce Indonesia. Aulia E Marinto, Ketua Umum idEA, mengatakan bahwa IESE memegang peran lebih besar di 2017, karena menjadi wadah pertemuan antar stakeholder ekosistem eCommerce untuk bertukar informasi dan ide soal status perkembangan industri terkini, serta mengasah gagasan dan inovasi untuk mengedukasi para pelanggan eCommerce (buyer dan seller).

""IESE tahun ini menjadi pusat penghubung informasi bagi seluruh stakeholder di ekosistem eCommerce Indonesia. Elemen lain juga yang tak kalah pentingnya kami ikutkan, seperti konsumen, pemerintah, pemerhati eCommerce agar dapat memperkuat Indonesia sebagai Digital Energy of Asia,"" kata Aulia di konferensi pers IESE 2017 di Kemkominfo, Jakarta, Kamis (26/1/2017).

Ia juga memaparkan, IESE 2017 akan memiliki serangkaian acara yang dikemas khusus untuk memperluas jaringan, mencari peluang dalam membangun bisnis eCommerce, seperti sesi Power Breakfast, Networking Night, Meet the Vendors dan Meet the Ventures.

Acara ini akan berlangsung selama tiga hari, diprediksi akan ada sekitar 10 ribu pengunjung yang hadir dengan 250 booth pelaku industri eCommerce.

Selain itu, IESE 2017 juga mengundang 200 pimpinan perusahaan eCommerce yang akan berbagi pengalaman bisnis dan insight terkini dalam memaksimalkan pertumbuhan eCommerce di Indonesia."
78,"Alva Jonathan, Overclocker Indonesia yang Mampu Taklukan Dunia (teknologi)","Liputan6.com, Jakarta - Seperti yang diwartakan sebelumnya, pemuda berbakat Indonesia mengharumkan nama Indonesia di kancah dunia internasional lewat prestasinya.

Adalah Alva Jonathan, overclocker Indonesia berhasil menjuarai kompetisi Galax Overclocking Carnival (GOC) 2016 setelah mengalahkan OC asal Afrika Selatan dengan perolehan skor tipis di ajang kompetisi terkini.

Menariknya, Alva merupakan satu-satunya overclocker yang mewakili Asia di kompetisi bergengsi ini. Di sela-sela kesibukannya, Alva pun menyempatkan diri untuk berbincang santai dengan tim Tekno.Liputan6.com. "
79,Samsung Lakukan 8 Pengujian Agar Baterai Smartphone Tak Meledak (teknologi),"Liputan6.com, Jakarta - Setelah mengumumkan penyebab Galaxy Note 7 meledak, Samsung mengklaim telah mengimplementasikan delapan proses pengujian baterai lithium-ion. Tak hanya itu, Samsung juga dikabarkan membentuk dewan penasihat khusus untuk masalah baterai yang terdiri dari beberapa akademisi dari Cambridge, Berkeley, dan Stanford.

Bahkan, bukan cuma untuk Galaxy S8, pengujian ini berlaku untuk semua smartphone dengan baterai berjenis lithium-ion. Mengutip dari laman The Verge, Kamis (26/1/2017), ada delapan cara pengujian baterai yang akan dilakukan Samsung.

Di antaranya mengecek ketahanan baterai, visual inspection, x-ray, pengujian charge dan discharge, pengujian senyawa total volatil (TVOC), tes pembongkaran, tes akselerasi pemakaian, dan pengujian voltase sirkuit. Rupanya delapan langkah itu tak benar-benar baru diterapkan. Pada perangkat sebelumnya, tiga langkah pertama dan pengujian voltase sirkuit itu telah dilaksanakan. Namun, menurut perusahaan, pengujian terus ditingkatkan dan akan dilakukan dengan peningkatan frekuensi. Misalnya saja, meningkatkan standar internal untuk visual inspection.

Sementara itu, tes pengujian charge dan discharge, TVOC, dan tes akselerasi pemakaian merupakan proses pengujian baru. Adapun tes pengujian charge dan discharge artinya kedua pengujian dilakukan saat perangkat sedang diisi daya maupun saat baterainya kosong.

Sebagian proses pengujian dilakukan oleh Samsung dan juga oleh pihak ketiga yang dibayar untuk memeriksa kerusakan smartphone.

Langkah-langkah di atas dilakukan setelah perusahaan Korea Selatan itu mengalami kegagalan yang merugikan Samsung akibat meledaknya Galaxy Note 7 secara massal. Beberapa saat kemudian diketahui baterai baterai adalah penyebab utama ledakan dan kegagalan tersebut.

Samsung pernah menarik phablet premium itu dan berjanji untuk menghadirkannya kembali di pasaran. Sayangnya setelah dua kali gagal, Samsung memutuskan untuk benar-benar menghentikan penjualan Note 7.

Saat ini, Samsung pun tengah bersiap menanti kelahiran Galaxy S8. Ponsel flagship inipun banyak disebut akan menjadi pertaruhan Samsung setelah kasus Galaxy Note 7."
80,Pembuat Flappy Bird Luncurkan Gim Baru di iOS dan Android. (teknologi),"Liputan6.com, Jakarta- Pada 2013 industri gim dunia dibuat terkejut oleh kesuksesan Don Nguyen dan gim buatannya yang ""supersulit"" berjudul Flappy Bird. Setelah hampir 4 tahun tak ada kabar, Don Nguyen kembali ""turun gunung"" dengan meluncurkan gim terbaru bernama Ninja Spinki Challenges.

Mengutip informasi dari laman Venture Beat, Jumat (27/1/2017), dalam pembuatan gim terbarunya ini Nguyen bekerja sama dengan studio gim berbasis di Jepang yang bernama Obokaidem. Mengingat Ninja Spinki Challenges merupakan gim buatan Nguyen, dapat dipastikan gim ini akan memiliki tingkat kesulitan dan kemampuan untuk ""menghipnosis"" pemain, serupa dengan Flappy Bird. Ninja Spinki Challenges terdiri dari beberapa mini gim berbeda yang menampilkan Ninja Spinki sebagai karakter utama.

Saat memainkan gim ini, kami langsung menyadari bahwa beberapa level di gim ini hampir mustahil untuk dilewati. Persis seperti saat kami memainkan Flappy Bird sebelumnya. Mengingat Ninja Spinki Challenges merupakan gim buatan Nguyen, dapat dipastikan gim ini akan memiliki tingkat kesulitan dan kemampuan untuk ""menghipnosis"" pemain, serupa dengan Flappy Bird. Ninja Spinki Challenges terdiri dari beberapa mini gim berbeda yang menampilkan Ninja Spinki sebagai karakter utama.

Saat memainkan gim ini, kami langsung menyadari bahwa beberapa level di gim ini hampir mustahil untuk dilewati. Persis seperti saat kami memainkan Flappy Bird sebelumnya.Mengingat Ninja Spinki Challenges merupakan gim buatan Nguyen, dapat dipastikan gim ini akan memiliki tingkat kesulitan dan kemampuan untuk ""menghipnosis"" pemain, serupa dengan Flappy Bird. Ninja Spinki Challenges terdiri dari beberapa mini gim berbeda yang menampilkan Ninja Spinki sebagai karakter utama.

Saat memainkan gim ini, kami langsung menyadari bahwa beberapa level di gim ini hampir mustahil untuk dilewati. Persis seperti saat kami memainkan Flappy Bird sebelumnya. Gim ini menampilkan dua modus permainan yaitu, Endless dan Challenge. Untuk memainkan gim ini, kamu hanya perlu menyentuh layar dan mengerakkan karakter ke kanan atau ke kiri untuk menghindari berbagai benda yang melayang di tiap levelnya.

Ninja Spinki Challenges saat ini sudah bisa kamu unduh di App Store dan Google Play gratis dan tanpa fitur in-app purchases (IAP)."
81,Google Buka Akses Daydream VR ke Pengembang. (teknologi),"Liputan6.com, Jakarta - Setelah beberapa bulan membatasi pengembangan Daydream, Google membuka akses terhadap virtual reality platform ini. Dengan demikian, kini siapa pun dapat mengajukan diri untuk terlibat di pengembangan Daydream.

Sebelumnya, Google telah bermitra dengan sekelompok mitra terpilih untuk membangun aplikasi untuk platform tersebut. Langkah ini diduga untuk memungkinkan pengembang yang tertarik terhadap Daydream, mendapat pengalaman bagaimana menggarap proyek di platform ini. 

Daydream saat ini hanya tersedia pada beberapa perangkat antara lain Google Pixel dan Pixel XL. Namun akan ada lebih banyak perangkat yang mendapatkan sertifikasi Daydream. Platform lain seperti Samsung Gear VR sudah lebih dari satu tahun membangun konten VR untuk perangkat mobile.

Namun mengingat jangkauan Google Play Store dan luasnya kompatibilitas perangkat yang dijanjikan, tidak akan mengejutkan untuk melihat Google mengejar Samsung lebih cepat dalam hal ketersediaan judul aplikasi dan gim di platform miliknya. Demikian dikutip dari Tech Crunch, Kamis (26/1/2017).

Sebelumnya Google telah mengungkapkan spesifikasi minimun yang dapat digunakan untuk menjalankan Daydream. 

Persyaratan ini diumumkan Google dalam Android Compability Definition Document for Android 7.0 Nougat. Di dalam dokumen tersebut menyebutkan syarat pertama sebuah perangkat mendukung Daydream adalah layar berkualitas HD.

Selain itu, setidaknya smartphone yang digunakan juga harus memiliki dua inti fisik untuk bisa menjalankan Daydream. Syarat lain adalah dukungan Vulkan Hardware Level 0, HEVC, dan VP9.

Beberapa spesifikasi lain juga disebutkan dalam daftar yang ada di situs Android. Namun, Google tak menyebut pasti tipe prosesor yang kompatibel dengan Daydream.

Meski demikian, untuk saat ini, Google Pixel dipastikan sudah mendukung platform VR tersebut. Karenanya, kemungkinan smartphone yang menggunakan Snapdragon 821 sudah bisa menjalankan Daydream VR."
82,Facebook Resmi Jadi Pelabuhan Hugo Barra Selanjutnya. (teknologi),"Liputan6.com, California - Beberapa waktu lalu, Hugo Barra sempat mengumumkan keputusannya hengkang dari Xiaomi. Namun dalam pesan perpisahannya, ia tak mengungkapkan rencana untuk berlabuh ke perusahaan lain.

Ketika itu, pria asal Brasil tersebut hanya menuturkan akan kembali ke Silicon Valley. Ia mengatakan akan rehat sejenak sebelum kembali memulai petualangan baru di pusat teknologi Amerika Serikat tersebut. Setelah sempat menjadi teka-teki, akhirnya terjawab sudah pelabuhan selanjutnya dari Hugo Barra. Melalui unggahan terbaru di akun Facebooknya, Mark Zuckerberg mengumumkan Barra ternyata akan bergabung ke raksasa media sosial tersebut.

Berdasarkan informasi yang disertakan, mantan Vice President Xiaomi itu akan memimpin lini virtual reality (VR) dari Facebook termasuk tim Oculus. Namun, sesuai dengan pesan Barra saat pergi dari Xiaomi, ia masih berada di Tiongkok untuk saat ini.

Menurut Zuckerberg, Barra memiliki kepercayaan yang sama dengannya dalam hal augmented dan virtual reality. Keduanya percaya bahwa kedua sistem itu akan menjadi platform komputasi besar di masa depan.

Kedua teknologi itu juga menawarkan hal baru dan kreatif dari yang pernah ada sebelumnya. ""Hugo akan membantu untuk mewujudkan masa depan seperti itu, dan saya sangat menantikan di tim kami (Facebook),"" tulis Zuckerberg di akun Facebook-nya.

Uniknya, Barra langsung merespon unggahan bos Facebook tersebut. Selain mengungkapkan rasa senang atas kepindahan tersebut, ia juga menyebut telah belajar dari CEO Xiaomi Lei Jun mengenai terobosan dalam industri teknologi."
83,Kemkominfo: Sistem ERP dengan Ragam Teknologi Buka Peluang Usaha. (teknologi),"Liputan6.com, Jakarta - Kementerian Komunikasi dan Informatika (Kemkominfo) menyambut positif rencana Pemerintah Provinsi (Pemprov) DKI Jakarta untuk merevisi Peraturan Gubernur (Pergub) Nomor 149 Tahun 2016 tentang Pengendalian Lalu Lintas dengan Jalan Berbayar Elektronik atau Electronic Road Pricing (ERP).

Pasalnya, revisi tersebut dinilai dapat membuka kesempatan lebih luas bagi industri terkait karena tidak terbatas pada penggunaan satu teknologi saja. 

Revisi yang dimaksud adalah revisi Pasal 8 yang hanya memasukkan teknologi Komunikasi Jarak Pendek atau Dedicated Short Range Communication (DRC) 5,8GHz dengan kamera LPR pada sistem ERP. ""Teknologi apapun yang diterapkan, saya harap bisa membuka kesempatan lebih luas bagi industri terkait sehingga tidak terbatas pada satu teknologi saja,"" ungkap Dirjen Aplikasi Informatika Kementerian Komunikasi dan Informatika, Semuel A Pangerapan dihubungi tim Tekno Liputan6.com, Senin (23/1/2017).

Perlu diketahui, teknologi DRC diterapkan sistem ERP di Singapura pada 1998 silam. Karena sudah lama, teknologi tersebut terbilang ketinggalan zaman dan mulai ditinggalkan. Negara-negara yang menerapkan ERP justru berencana menggunakan teknologi lebih mumpuni, seperti satelit dan 4G LTE. 

Di sisi lain, Komisi Pengawas dan Persaingan Usaha (KPPU) menilai dengan mencantumkan satu teknologi saja pada aturan penerapan ERP, hal itu dapat menimbulkan kekhawatiran terhadap adanya monopoli persaingan usaha.

Menurut pria yang karib disapa Sammy ini, penerapan ERP sebaiknya tidak terbatas pada satu teknologi saja sehingga dapat membuka persaingan yang lebih sehat. ""Yang terpenting dicari solusi yang paling bagus namun tetap mengikuti perkembangan zaman,"" tuturnya.

Sayangnya Sammy ini enggan menjelaskan lebih jauh tentang teknologi yang ideal, seperti satelit atau 4G, apabila diterapkan pada sistem ERP di Jakarta. Sebab hal ini justru tak ada bedanya dengan membatasi satu teknologi saja

""Saya tidak bisa komentar teknologi mana yang lebih unggul. Menurut saya, semuanya akan berbasis aplikasi. Di masa depan, teknologi akan berbasis aplikasi digital dan itu harus bisa dianut semua orang,"" ungkapnya.

Penerapan ERP di Jakarta telah diatur kebijakannya dan diharapkan dapat menekan jumlah kendaraan umum yang melintas sehingga masyarakat dapat beralih ke angkutan umum."
84,"Diam-Diam, Nokia Siapkan Perangkat Berprosesor Snapdragon 835? (teknologi)","Liputan6.com, Jakarta - Setelah sukses meluncurkan smartphone Nokia 6 di Tiongkok, HMD Global masih punya segudang pekerjaan rumah untuk membuat nama Nokia berjaya seperti belasan tahun lalu. Kabarnya, ponsel Android lain besutan perusahaan Finlandia itu akan diperkenalkan pada ajang Mobile World Congress (MWC) 2017, Februari mendatang. Nah, di antara smartphone yang akan diumumkan, dipercaya salah satunya adalah ponsel flagship.

Mengutip Phone Arena, Senin (23/1/2017), walau telah dibantah oleh Qualcomm, pihak Nokia China melalui akun Weibo resminya tampaknya memberikan sedikit bocoran terkait flagship smartphone-nya.

Dalam akun Weibo tersebut, tampak bahwa perusahaan menjawab pertanyaan fans yang menginginkan high-end smartphone yang disokong chipset Snapdragon 835 milik Qualcomm.

Entah bagaimana, Nokia menjawab bahwa ponsel dengan dukungan chipset terbaru itu masih dalam proses dan perusahaan membutuhkan lebih banyak waktu untuk menyiapkannya. Perusahaan bakal meluncurkannya pada waktu yang tepat.

Pertanyaannya, akankah para fans bisa melihat flagship smartphone Nokia di ajang MWC. Ataukah HMD Global akan menunda peluncurannya?

Guna mencapai cita-cita itu, baik Nokia maupun HMD Global tengah mempersiapkan sejumlah perangkat terbarunya yang akan diperkenalkan sepanjang 2017. Kabarnya, ponsel Android lain besutan perusahaan Finlandia itu akan diperkenalkan pada ajang Mobile World Congress (MWC) 2017, Februari mendatang. Nah, di antara smartphone yang akan diumumkan, dipercaya salah satunya adalah ponsel flagship.

Mengutip Phone Arena, Senin (23/1/2017), walau telah dibantah oleh Qualcomm, pihak Nokia China melalui akun Weibo resminya tampaknya memberikan sedikit bocoran terkait flagship smartphone-nya.

Dalam akun Weibo tersebut, tampak bahwa perusahaan menjawab pertanyaan fans yang menginginkan high-end smartphone yang disokong chipset Snapdragon 835 milik Qualcomm.

Entah bagaimana, Nokia menjawab bahwa ponsel dengan dukungan chipset terbaru itu masih dalam proses dan perusahaan membutuhkan lebih banyak waktu untuk menyiapkannya. Perusahaan bakal meluncurkannya pada waktu yang tepat.

Pertanyaannya, akankah para fans bisa melihat flagship smartphone Nokia di ajang MWC. Ataukah HMD Global akan menunda peluncurannya?"
85,"Integrasikan Sistem Perbankan, Menteri BUMN Apresiasi Telkom (teknologi)","Liputan6.com, Bandung - CEO PT Telkom Alex J. Sinaga dan Direktur Innovation & Strategic Portfolio PT Telkom Indra Utoyo memperoleh penghargaan Anugerah BUMN dari Menteri BUMN Rini Soemarno di Istana Negara, Jakarta, Rabu (25/1/2017).

Penghargaan disaksikan Presiden Jokowi, Sekretaris Kabinet Pramono Anung, dan Menko Perekonomian Darmin Nasution di sela-sela pembukaan program Executive Leadership Program-1 (ELP-1) yang diselenggarakan atas kerja sama Kementerian BUMN dan Forum Human Capital Indonesia (FHCI).

Dalam keterangan resminya, Alex diapresiasi karena dinilai ikut andil menciptakan iklim kolaborasi positif di antara Badan Usaha Milik Negara (BUMN) yang terbukti menghasilkan nilai tambah, efisiensi, efektivitas, dan harmonisasi sesama Himpunan Bank Milik Negara (Himbara). Mereka terdiri dari Bank Mandiri, BRI, BNI, dan BTN.

Sementara Indra Utoyo, pejabat senior di BUMN teknologi informasi komunikasi (TIK) tersebut, diganjar Anugerah BUMN kategori inovasi. Indra dinilai memberi sesuatu yang baru dan berbeda sekaligus memberikan dampak (sosial/ekonomi) ke masyarakat melalui PT Telkom. Rini Soemarno, Menteri BUMN mengatakan, ELP-1 yang bertemakan �BUMN hadir untuk Negeri: Refleksi 2016 dan Songsong 2017� bertujuan untuk meningkatkan daya saing perusahaan negara melalui penciptaan program sinergi bidang human capital.

�Melalui ELP, kami ingin menciptakan human capital BUMN yang memiliki karakter kuat, bersih, dan mengedepankan nurani, visioner dan profesional, berwawasan kebangsaan, memiliki intuisi bisnis tajam tapi pro kerakyatan, serta berwawasan global,� kata Rini di Jakarta, Kamis (26/1/2017).

Menurut dia, program ELP sangat vital dan urgen manakala kinerja BUMN kian meningkat. Hingga akhir tahun lalu, total aset semua BUMN mencapai Rp 6.325 triliun laba bersih, naik 10 persen dari tahun sebelumnya, serta berkontribusi ke negara (dividen) Rp 385 triliun.

Kegiatan ELP-1 ini diwajibkan Kementerian BUMN untuk dihadiri 615 direksi BUMN dari 118 BUMN dan 22 perusahaan eks BUMN. Selepas pembukaan, akan diselenggarakan sesi diskusi dan sharing materi masing-masing tiga hari dalam tiga batch di kelas yakni 2-4 Maret, 9-11 Maret, dan 16-18 Maret 2017 di Jakarta dan Bandung.

Menurut Herdy Harman, Chief Human Capital PT Telkom sekaligus Ketua Umum FHCI, Menteri BUMN dalam pelaksanaan kegiatan ini telah menunjuk FHCI sebagai mitra kegiatan ELP-1 sebagaimana ditetapkan Surat Menteri BUMN tertanggal 9 Januari 2017 lalu.

�Selama tiga hari di kelas, kami akan hadirkan silabus dengan fokus pada inspirational leadership, business acumen, values, serta global and national insight. Dalam praktiknya, kami padukan 4R yakni olahRaga, olahRasio, olahRasa, dan olahRuh,� katanya.

Selama pelaksanaan ELP-1, seluruh peserta diwajibkan menggunakan aplikasi mobile (ELP Apps) yang harus sudah terpasang di perangkat Android/IOS sebelum pelaksanaan kegiatan.

Aplikasi ini sekaligus menjadi sarana registrasi peserta, sarana presensi (kehadiran) dan tanda masuk ke lokasi, sarana distribusi materi dan komunikasi penyelenggara dengan seluruh peserta, serta sarana pendukung kegiatan ELP-1 lainnya.

Selain itu, selama pelaksanaan, seluruh peserta dilengkapi TCash, sehingga seluruh transaksi pembayaran menggunakan perangkat mobile payment dari anak perusahaan PT Telkom tersebut. TCash juga difungsikan sebagai sarana absensi keluar masuknya peserta di dalam kegiatan ELP-1.

Juga, sambung Herdy, Telkom dalam pembukaan menyokong sarana prasarana berupa penyediaan akses WiFI dengan menyediakan perangkat pemancar sinyal mobile. Kemudian, layanan video conference yang menghadirkan prosesi pembukaan dari Istana Negara."
86,"Wow, Google Docs Bawa Banyak Fitur Anyar. (teknologi)","Seperti yang tampak pada gambar yang dilansir Ubergizmo, Jumat (27/1/2017), pengguna bisa menyesuaikan ukuran atau dimensi gambar sesuai keinginan. Pengguna juga dapat memutar dan memindahkan gambar, serta menyesuaikan gambar dalam teks dan gaya border. 

Selain itu, tab gambar akan tampil secara terpisah untuk menyediakan lebih banyak pilihan pengaturan. Google Docs versi mobile juga memungkinkan pengguna untuk memasukkan dan menyunting header dan footer.

Untuk sementara, pembaruan Google Docs ini akan bergulir pada perangkat Android. Pengguna bisa meng-update aplikasi ini dan mengunduhnya di PlayStore. "
87,Kominfo Lakukan Konsultasi RPM Mengenai Pengakuan Balai Uji Negara Asing. (teknologi),"JAKARTA � Kementerian Komunikasi dan Informatika pada Jumat (27/1/2017), mengumumkan akan mengadakan konsultasi publik untuk Rancangan Peraturan mengenai pengakuan balai uji negara asing. RPM ini dimaksudkan untuk menjadi pengganti PM Kominfo Nomor 16 Tahun 2012 tentang Petunjuk Pelaksanaan Pengakuan Balai Uji Negara Asing yang merupakan pelaksanaan Peraturan Pemerintah Nomor 52 Tahun 2000 tentang Penyelenggaraan Telekomunikasi Pasal 74 Ayat (2) yang menyebutkan bahwa pengujian alat dan/atau perangkat telekomunikasi dilakukan oleh balai uji yang ditetapkan oleh Menteri dan Pasal 75 yang menyatakan bahwa menteri dapat melakukan saling pengakuan.

Kominfo menilai bahwa Peraturan Menteri Nomor 16 Tahun 2012 tersebut lingkupnya terbatas untuk MRA. Padahal, hasil uji dapat saja berasal dari balai-balai uji dari negara-negara lainnya yang tidak melakukan MRA dengan Indonesia. Pengakuan balai uji negara asing jika diimplementasikan akan memotong proses pengujian karena tidak hanya bisa dilakukan MRA yang prosesnya sulit dan panjang. Selain itu, RPM ini juga difokuskan untuk meminimalisir fake/false test report. "
88,Aplikasi Alternatif untuk Software Mahal. (teknologi),"JAKARTA - Perusahaan Anda mungkin telah membeli sebuah perizinan kepada beberapa perangkat seperti Photoshop, Pro Tools, sampai Windows. Meski demikian, Anda tetap bisa menggunakan berbagai aplikasi non-berbayar yang bisa dipasang di software Anda.

Seperti dinukil dari laman Life Hacker, Jumat (27/1/2017), berikut ini sejumlah aplikasi yang bisa digunakan di software yang sudah berlisensi. GIMP

Aplikasi alternatif pertama adalah GIMP. Jika tidak memiliki uang untuk membeli Adobe Creative Cloud, Anda bisa gunakan aplikasi ini.

Libre Office

Sebagian pekerja membutuhkan sejumlah aplikasi yang bisa menunjang pekerjaan, seperti Microsoft. Namun ternyata, ada juga aplikasi yang tidak mengharuskan Anda untuk membayar seperti Libre Office.

Inkscape

Adobe Illustration merupakan salah satu aplikasi untuk membuat sebuah logi, vector graphic, dan publikasi lainnya. Ada juga aplikasi yang ditawarkan tanpa berbayar seperti Inkscape.

Blender

Ini merupakan aplikasi gratis yang bisa digunakan jika Anda tertarik dengan dunia 3D modelling, printing, maupun animasi. Aplikasi ini bisa menjadi pilihan jika Anda menghindari aplikasi-aplikasi berbayar.

Avira

Anda juga bisa memilih aplikasi Avira untuk antivirus. Tanpa harus membayar, Anda bisa tetap menikmatinya."
89,Menperin Airlangga Khawatirkan Adanya Serangan Siber. (teknologi),"JAKARTA �Kemenperin dan Kominfo mengumumkan sinergi mereka untuk membangun sistem database untuk mendigitalkan industri kecil menengah (IKM) di Indonesia pada Jumat (27/1/2017).

Menperin Airlangga Hartanto mengatakan bahwa di samping pentingnya sistem database ini, ada kekhawatiran akan risiko serangan siber. JAKARTA �Kemenperin dan Kominfo mengumumkan sinergi mereka untuk membangun sistem database untuk mendigitalkan industri kecil menengah (IKM) di Indonesia pada Jumat (27/1/2017).

Menperin Airlangga Hartanto mengatakan bahwa di samping pentingnya sistem database ini, ada kekhawatiran akan risiko serangan siber. "
90,"Makin Pintar, Update Swype Beri Saran Emoticon. (teknologi)","BURLINGTON - Aplikasi Swype diperbarui dengan membawa perubahan besar. Tak hanya memperbaiki bug, kali ini pembaruan Swype juga dilengkapi dengan peningkatan prediksi teks.

Aplikasi Swype 3.0.1 tak hanya memprediksi teks yang akan diketik, namun mampu memprediksi kata lanjutan yang kemungkinan akan digunakan selanjutnya oleh pengguna. Sebelumnya, Swype hanya mampu memprediksi kata saat pengguna mengetik saja. Swype juga akan menyarankan emoji yang mungkin akan digunakan, disesuaikan dengan apa yang diketik oleh pengguna. Tentunya emoji akan membantu pengguna mengurangi jumlah karakter kata yang diketik.

Namun dilansir Beta News, Jumat (27/1/2017), fitur ini masih harus uji coba apakah prediksi emoji akan akurat dengan kata yang diketik pengguna atau tidak. Pembaruan telah tersedia di Google Play, sehingga pengguna bisa segera menjajalnya. "
91,Beberapa Start Up Lokal yang Tutup Layanan. (teknologi),"JAKARTA - Beberapa jam yang lalu, layanan asisten pribadi YeBoss mengumumkan perubahan jam operasional yang disusul dengan pernyataan akan dihentikannya layanan pada 31 Oktober 2016. Hal ini menambah rentetan beberapa start up lokal yang diketahui telah tumbang.

Dihimpun Okezone dari berbagai sumber, selain YesBoos terdapat beberapa start up lokal lainnya yang juga mengalami nasib yang sama. Salah satunya ialah HeloDiana yang juga merupakan layanan asisten pribadi. HeloDiana pertama kali memiliki aplikasi di Android pada November 2015. Ia menawarkan layanan untuk memenuhi tugas seperti memesan tiket pesawat, mengatur jadwal pertemuan, memesan makanan, dan lain-lain melalui pesan singkat ataupun terhubung melalui aplikasi. HeloDiana diketahui menghentikan layanan pada April 2016.

Kemudian pada April 2015 start up Indonesia yang bergerak di bidang bisnis perjalanan Valadoo menutup layanannya. Valadoo diketahui sempat mendapatkan investasi dari Wego namun kemudian tutup karena lantaran tak mampu menentukan arah dan perencanaan bisnis yang kurang matang.

Sedangkan YesBoss diperkenalkan pada Juni 2015. Ia sempat mendapatkan investasi dari tiga investor pada Oktober 2015. Kini pihak YesBoss sendiri, melalui media sosialnya, masih belum memberikan waktu yang pasti mengenai durasi pemberhentian yang akan diberlakukan pada 31 Oktober 2016. "
